Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,46,1,24,0,1-2 Year,1,37834,26,228,0
Male,21,1,50,0,< 1 Year,1,27862,152,84,0
Female,20,1,35,0,< 1 Year,0,2630,160,53,0
Female,25,1,33,1,< 1 Year,0,2630,152,72,0
Male,56,1,28,0,1-2 Year,1,36273,125,236,0
Female,22,1,11,1,< 1 Year,0,30189,152,199,0
Female,23,1,30,1,< 1 Year,0,23708,152,214,0
Female,40,1,28,0,> 2 Years,1,44575,26,88,1
Male,40,1,11,1,1-2 Year,0,35883,109,227,0
Male,21,1,41,1,< 1 Year,0,50788,152,103,0
Male,59,1,8,1,1-2 Year,0,37782,124,141,0
Female,37,1,28,0,> 2 Years,1,26073,157,131,0
Female,62,1,38,0,1-2 Year,1,2630,156,100,0
Female,26,1,8,1,< 1 Year,0,24742,152,141,0
Female,24,1,33,1,< 1 Year,0,41467,152,70,0
Male,48,1,14,0,1-2 Year,1,37925,26,115,0
Male,22,1,17,1,< 1 Year,0,37691,152,224,0
Male,59,1,1,0,> 2 Years,1,2630,154,11,0
Male,47,1,30,0,1-2 Year,1,25211,124,213,0
Female,66,1,8,0,1-2 Year,1,31983,124,23,1
Female,45,1,28,0,1-2 Year,1,55658,26,245,0
Female,25,1,47,0,< 1 Year,0,29866,26,28,0
Female,28,1,29,1,< 1 Year,0,2630,152,195,0
Male,43,1,28,1,1-2 Year,0,39492,124,58,0
Male,24,1,41,1,< 1 Year,0,35949,152,241,0
Male,46,1,28,0,> 2 Years,1,2630,26,287,1
Male,22,1,28,0,< 1 Year,1,70574,152,176,0
Male,54,1,46,1,1-2 Year,0,2630,124,246,0
Male,54,1,3,0,1-2 Year,1,43106,124,190,1
Female,39,1,50,1,1-2 Year,0,24619,124,278,0
Male,24,1,18,0,< 1 Year,1,22245,152,299,1
Male,28,1,29,1,1-2 Year,1,2630,156,198,0
Female,22,1,30,1,< 1 Year,0,29273,152,169,0
Female,74,1,50,0,1-2 Year,1,38125,30,120,0
Male,35,1,42,1,1-2 Year,0,40797,124,67,0
Female,26,1,8,1,< 1 Year,0,2630,152,279,0
Male,71,1,28,0,1-2 Year,1,39270,26,96,0
Female,24,1,13,1,< 1 Year,0,23505,152,170,0
Male,26,1,10,1,< 1 Year,0,48019,152,135,0
Male,60,1,1,0,> 2 Years,1,2630,157,134,0
Female,25,1,18,1,< 1 Year,0,24204,152,96,0
Male,63,1,9,0,> 2 Years,1,22017,26,108,1
Male,21,1,47,0,< 1 Year,1,34634,160,240,0
Female,34,1,45,1,1-2 Year,0,29847,152,292,0
Female,22,1,34,0,< 1 Year,1,23660,152,42,0
Male,44,1,28,0,1-2 Year,1,52298,124,66,1
Female,26,1,28,1,< 1 Year,0,30764,152,135,0
Female,23,1,47,0,< 1 Year,0,27174,152,279,0
Female,46,1,50,0,> 2 Years,1,2630,157,269,0
Female,61,1,24,0,1-2 Year,1,36935,124,88,0
Male,58,1,8,0,1-2 Year,0,32278,124,265,0
Male,25,1,30,0,< 1 Year,1,29171,160,297,0
Male,50,1,28,1,1-2 Year,0,28054,124,291,0
Male,55,1,28,0,1-2 Year,1,41635,124,172,0
Female,47,1,28,0,1-2 Year,1,26788,26,152,0
Female,23,1,28,0,< 1 Year,1,41847,152,267,0
Male,23,1,30,1,< 1 Year,0,29996,152,34,0
Male,67,1,11,0,> 2 Years,1,2630,124,46,0
Female,26,1,41,1,< 1 Year,0,19824,152,98,0
Female,46,1,28,1,1-2 Year,0,25067,24,118,0
Female,25,1,6,1,< 1 Year,0,28622,152,258,0
Female,27,1,8,0,< 1 Year,1,2630,124,36,1
Male,40,1,28,0,1-2 Year,1,21396,26,90,1
Male,24,1,37,1,< 1 Year,0,32869,152,294,0
Male,28,1,28,1,< 1 Year,0,21111,152,95,0
Female,36,1,28,0,1-2 Year,1,40749,124,160,0
Male,33,1,48,0,1-2 Year,0,2630,124,200,0
Female,39,1,28,1,1-2 Year,0,40830,124,240,0
Female,29,1,28,0,< 1 Year,1,35992,26,280,0
Female,59,1,28,0,> 2 Years,1,95217,26,232,1
Male,63,1,28,1,1-2 Year,0,39789,26,241,0
Female,28,1,32,1,< 1 Year,0,28917,152,156,0
Male,55,1,47,0,> 2 Years,1,2630,26,257,1
Female,25,1,36,0,< 1 Year,0,29015,152,45,0
Female,48,1,28,0,1-2 Year,1,35568,124,111,0
Male,43,1,8,0,1-2 Year,1,32945,26,266,0
Male,41,1,28,0,> 2 Years,1,29990,26,35,0
Female,65,1,8,0,1-2 Year,1,35533,7,173,0
Female,62,1,28,0,1-2 Year,1,41804,122,119,0
Male,36,1,35,0,1-2 Year,0,27184,124,139,0
Female,42,1,48,1,1-2 Year,0,2630,26,231,0
Male,20,1,8,1,< 1 Year,0,2630,160,68,0
Female,23,1,28,1,< 1 Year,0,27661,152,79,0
Female,60,1,3,0,1-2 Year,1,2630,154,132,0
Female,63,1,46,1,1-2 Year,1,40310,156,195,0
Male,39,1,28,0,1-2 Year,1,42429,124,180,1
Female,46,1,28,0,1-2 Year,1,44068,122,71,0
Female,44,1,28,0,1-2 Year,1,36248,124,297,0
Male,50,1,35,1,1-2 Year,0,34271,10,258,0
Female,22,1,15,0,< 1 Year,1,32527,160,104,0
Male,44,1,28,0,1-2 Year,1,53743,26,146,1
Male,45,1,28,0,> 2 Years,1,46023,26,67,1
Female,47,1,28,0,1-2 Year,1,41391,124,192,1
Female,25,1,47,1,< 1 Year,0,30606,152,254,0
Male,52,1,14,0,1-2 Year,1,23042,26,291,0
Female,61,1,28,0,1-2 Year,1,36556,26,145,0
Female,22,1,3,1,< 1 Year,0,27003,152,162,0
Female,48,1,28,1,1-2 Year,0,34743,61,19,0
Male,21,1,9,0,< 1 Year,1,38585,160,148,0
Female,26,1,32,1,< 1 Year,0,32208,152,59,0
Male,70,1,28,0,1-2 Year,1,42883,124,169,0
Male,69,1,28,0,1-2 Year,1,23819,26,148,0
Male,43,1,44,0,1-2 Year,1,2630,157,152,0
Male,50,1,45,1,1-2 Year,0,32220,61,81,0
Male,44,1,28,0,1-2 Year,1,43063,124,72,1
Male,27,1,33,1,< 1 Year,0,28072,152,258,0
Male,28,1,33,1,< 1 Year,0,24648,151,62,0
Male,75,1,28,0,1-2 Year,1,35562,114,291,0
Female,23,1,8,1,< 1 Year,0,38642,152,298,0
Male,24,1,30,0,< 1 Year,1,2630,152,288,1
Male,35,1,44,0,1-2 Year,0,2630,152,155,0
Female,24,1,36,1,< 1 Year,0,43870,152,150,0
Male,27,1,27,1,< 1 Year,0,22683,152,110,0
Female,43,1,28,0,1-2 Year,1,40526,26,42,1
Male,27,1,21,1,< 1 Year,0,33138,152,263,0
Female,20,1,15,0,< 1 Year,1,32111,160,85,0
Female,23,1,8,0,< 1 Year,1,39457,152,61,0
Female,35,1,17,1,1-2 Year,0,37719,124,149,0
Male,21,1,30,0,< 1 Year,1,25694,152,216,0
Female,41,1,28,0,1-2 Year,1,42488,124,148,0
Male,22,1,47,0,< 1 Year,0,29955,26,187,0
Male,59,1,37,1,1-2 Year,0,27045,124,184,0
Male,44,1,41,0,1-2 Year,1,42629,26,298,0
Female,30,1,16,0,< 1 Year,0,32815,152,141,0
Male,29,1,29,1,< 1 Year,0,2630,152,192,0
Male,25,1,43,1,< 1 Year,0,2630,160,167,0
Female,29,1,41,1,< 1 Year,0,2630,152,152,0
Female,22,1,36,1,< 1 Year,0,35107,152,25,0
Female,44,1,28,0,1-2 Year,1,44198,26,232,0
Male,45,1,8,0,> 2 Years,1,38501,26,297,0
Male,42,1,21,0,1-2 Year,1,35217,124,64,0
Male,38,1,29,0,1-2 Year,0,27212,60,146,0
Male,23,1,15,1,< 1 Year,0,43758,152,176,0
Male,21,1,4,1,< 1 Year,0,31723,152,196,0
Male,52,1,28,0,1-2 Year,1,49469,26,209,0
Male,53,1,28,0,> 2 Years,1,37613,26,33,0
Female,40,1,29,0,1-2 Year,1,2630,156,228,0
Female,22,1,41,1,< 1 Year,0,31173,152,13,0
Male,45,1,28,1,1-2 Year,0,64325,124,277,0
Male,24,1,28,1,< 1 Year,0,36367,152,151,0
Female,23,1,30,0,< 1 Year,1,22473,152,161,0
Female,52,1,28,0,> 2 Years,1,35245,26,131,1
Female,22,1,36,1,< 1 Year,0,34450,152,39,0
Male,40,1,29,0,1-2 Year,1,2630,26,289,0
Female,23,1,29,1,< 1 Year,0,42784,152,47,0
Female,24,1,46,1,< 1 Year,0,69402,160,219,0
Female,23,1,2,1,< 1 Year,0,33134,26,236,0
Female,37,1,12,0,1-2 Year,1,31931,124,275,1
Female,41,1,28,0,1-2 Year,1,31743,124,105,0
Female,54,1,8,0,1-2 Year,1,51172,124,297,0
Male,48,1,28,0,1-2 Year,0,42208,124,155,0
Male,72,1,28,0,> 2 Years,1,49324,124,266,0
Male,47,1,28,0,1-2 Year,1,30312,23,121,0
Male,35,1,28,1,1-2 Year,0,29632,124,237,0
Male,25,1,5,0,< 1 Year,1,22010,152,100,0
Female,25,1,33,0,< 1 Year,1,2630,152,153,0
Female,24,1,41,1,< 1 Year,0,34829,152,23,0
Female,50,1,28,0,1-2 Year,0,30890,26,139,0
Female,26,1,14,1,< 1 Year,0,32422,152,268,0
Female,32,1,28,0,< 1 Year,1,31251,26,168,0
Male,24,1,41,0,1-2 Year,1,25399,124,130,0
Female,50,1,21,0,1-2 Year,1,2630,156,199,0
Male,75,1,8,1,1-2 Year,0,2630,124,279,0
Female,49,1,8,0,1-2 Year,1,2630,26,260,0
Male,41,1,28,1,1-2 Year,0,38084,60,129,0
Female,22,1,13,0,< 1 Year,1,24802,152,196,0
Male,50,1,7,1,1-2 Year,0,42044,124,204,0
Male,45,1,8,1,1-2 Year,0,39861,26,280,0
Male,36,1,36,1,1-2 Year,0,31417,152,129,0
Male,47,1,8,1,1-2 Year,0,41229,124,68,0
Female,53,1,8,1,1-2 Year,0,48684,152,68,0
Female,44,1,46,0,1-2 Year,1,23490,26,38,1
Male,32,1,28,0,1-2 Year,1,29345,125,69,0
Male,47,1,28,0,> 2 Years,1,40947,124,186,0
Male,48,1,28,0,1-2 Year,1,53464,26,27,0
Male,38,1,28,0,1-2 Year,1,49257,124,155,0
Male,21,1,8,1,< 1 Year,0,38882,160,214,0
Male,27,1,30,1,< 1 Year,0,29203,152,220,0
Male,21,1,28,0,< 1 Year,1,46719,26,283,0
Male,31,1,5,0,< 1 Year,0,2630,156,23,0
Male,36,1,28,0,1-2 Year,0,33051,122,212,0
Female,38,1,28,0,1-2 Year,1,32015,52,105,0
Male,23,1,11,1,< 1 Year,0,29713,152,282,0
Male,36,1,45,0,1-2 Year,1,25063,124,72,1
Male,30,1,46,1,< 1 Year,0,16380,154,149,0
Male,51,1,34,0,1-2 Year,0,2630,157,174,0
Female,55,1,28,0,1-2 Year,1,77474,26,166,0
Female,24,1,27,0,< 1 Year,0,2630,152,18,0
Male,40,1,35,0,1-2 Year,1,35427,124,151,0
Female,47,1,28,0,1-2 Year,1,39647,26,114,0
Male,25,1,27,0,< 1 Year,0,25316,152,186,0
Male,24,1,45,0,< 1 Year,1,44087,152,167,0
Male,25,1,46,1,< 1 Year,0,30466,152,286,0
Male,36,1,38,0,1-2 Year,0,2630,124,101,0
Female,22,1,37,0,< 1 Year,1,42661,152,107,0
Male,64,1,18,1,1-2 Year,0,2630,30,270,0
Female,23,1,27,1,< 1 Year,0,2630,152,134,0
Female,50,1,18,0,1-2 Year,1,2630,124,287,0
Female,45,1,29,0,1-2 Year,1,2630,157,242,1
Female,21,1,28,0,< 1 Year,1,35219,152,112,0
Male,51,1,2,0,1-2 Year,1,25419,124,107,0
Female,61,1,28,0,1-2 Year,0,54583,124,284,0
Female,22,1,15,0,< 1 Year,0,2630,160,89,0
Female,24,1,2,0,< 1 Year,1,33890,152,249,0
Female,34,1,29,1,1-2 Year,0,17151,152,44,0
Male,23,1,18,1,< 1 Year,0,18753,152,81,0
Female,26,1,8,1,< 1 Year,0,40851,152,291,0
Male,62,1,16,1,1-2 Year,1,23070,26,297,0
Female,24,1,35,1,< 1 Year,0,33258,152,150,0
Male,27,1,15,1,< 1 Year,0,46383,124,298,0
Male,44,1,3,0,1-2 Year,1,27169,124,168,1
Female,27,1,29,1,< 1 Year,0,75504,152,128,0
Female,26,1,41,1,< 1 Year,0,27924,152,265,0
Male,68,1,28,1,1-2 Year,0,43087,26,139,0
Female,48,1,28,0,1-2 Year,1,35427,26,187,1
Male,26,1,25,1,< 1 Year,0,2630,152,271,0
Male,21,1,50,0,< 1 Year,1,37514,152,13,0
Male,41,1,6,1,1-2 Year,0,27306,152,19,0
Female,28,1,5,1,< 1 Year,0,27012,152,228,0
Female,21,1,46,1,< 1 Year,1,2630,152,191,0
Female,48,1,28,0,1-2 Year,1,56024,124,255,0
Male,42,1,46,0,1-2 Year,1,31895,26,246,0
Male,47,1,48,0,1-2 Year,1,2630,124,170,0
Male,68,1,28,0,1-2 Year,1,23662,122,268,0
Male,21,1,49,1,< 1 Year,0,2630,160,66,0
Male,24,1,37,0,< 1 Year,0,36342,152,76,0
Male,33,1,28,0,1-2 Year,1,41942,124,124,0
Female,24,1,46,1,< 1 Year,0,27852,160,111,0
Male,62,1,15,0,1-2 Year,1,2630,26,126,1
Male,21,1,46,1,< 1 Year,0,27513,160,135,0
Female,24,1,14,1,< 1 Year,0,33910,152,43,0
Male,69,1,28,0,1-2 Year,1,2630,157,219,0
Male,22,1,41,1,< 1 Year,0,54563,152,288,0
Female,73,1,8,1,1-2 Year,0,39678,26,98,0
Male,29,1,39,0,< 1 Year,1,38588,124,119,0
Female,41,1,41,0,1-2 Year,1,33973,26,194,1
Male,20,1,36,1,< 1 Year,0,28862,160,283,0
Male,57,1,46,1,1-2 Year,0,25583,124,140,0
Female,62,1,49,0,1-2 Year,1,29555,152,80,0
Male,26,1,39,1,< 1 Year,0,21190,152,294,0
Male,55,1,28,0,1-2 Year,1,51047,3,186,0
Male,57,1,28,0,1-2 Year,1,48106,124,135,0
Female,20,1,8,0,< 1 Year,1,43192,160,73,0
Male,44,1,28,0,1-2 Year,1,32796,13,261,0
Male,21,1,46,1,< 1 Year,0,36740,160,63,0
Male,80,1,28,1,1-2 Year,0,27907,124,293,0
Male,66,1,28,1,1-2 Year,0,38387,26,210,0
Female,22,1,6,1,< 1 Year,0,19734,152,92,0
Male,73,1,18,1,1-2 Year,0,36930,26,203,0
Female,42,1,18,0,< 1 Year,1,31100,122,294,0
Male,69,1,29,1,> 2 Years,1,31779,26,19,0
Male,30,1,8,1,< 1 Year,0,25952,152,173,0
Male,63,1,1,0,1-2 Year,1,2630,124,290,0
Male,26,1,8,1,< 1 Year,0,51266,152,261,0
Male,44,1,41,0,1-2 Year,1,30462,124,145,0
Female,29,1,8,1,< 1 Year,0,29626,152,72,0
Male,28,1,16,1,< 1 Year,0,21189,152,22,0
Female,24,1,29,1,< 1 Year,0,42461,152,295,0
Female,25,1,9,1,< 1 Year,0,26709,26,149,0
Female,23,1,28,1,< 1 Year,0,54931,152,121,0
Male,52,1,8,1,1-2 Year,0,22015,124,30,0
Male,22,1,27,1,< 1 Year,0,2630,26,203,0
Male,47,1,8,0,1-2 Year,1,30575,124,299,0
Male,39,1,29,0,1-2 Year,1,30832,124,208,1
Female,21,1,37,0,< 1 Year,1,32338,160,279,0
Male,27,1,28,1,< 1 Year,0,30685,152,281,0
Female,22,1,5,0,< 1 Year,1,26072,152,113,0
Female,24,1,50,1,< 1 Year,0,38511,152,252,0
Male,51,1,28,1,1-2 Year,1,52634,26,18,0
Male,27,1,3,0,1-2 Year,1,2630,157,228,0
Male,42,1,18,0,1-2 Year,1,33721,26,84,1
Female,50,1,28,0,> 2 Years,1,48840,26,27,0
Male,26,1,8,0,< 1 Year,1,35900,152,111,0
Male,20,1,36,0,< 1 Year,1,35038,160,83,0
Male,67,1,28,0,> 2 Years,1,58791,26,212,0
Female,29,1,7,1,< 1 Year,0,50903,152,273,0
Female,23,1,41,1,< 1 Year,0,34596,152,152,0
Male,48,1,0,1,1-2 Year,0,2630,26,117,0
Female,49,1,8,0,1-2 Year,1,54523,124,23,0
Female,25,1,14,1,< 1 Year,0,24838,152,274,0
Male,68,1,28,0,> 2 Years,1,46086,26,211,0
Female,48,1,41,0,1-2 Year,0,37825,26,25,0
Female,23,1,25,1,< 1 Year,0,23846,152,196,0
Female,27,1,37,1,< 1 Year,1,2630,152,138,0
Male,49,1,29,1,1-2 Year,0,36849,26,297,0
Male,59,1,45,0,1-2 Year,1,2630,154,72,0
Male,25,1,25,1,< 1 Year,0,22704,152,280,0
Male,44,1,28,0,1-2 Year,1,42213,124,299,0
Male,24,1,41,1,< 1 Year,0,26375,152,12,0
Male,51,1,8,1,1-2 Year,0,36491,26,234,0
Male,29,1,46,0,1-2 Year,1,32337,157,12,1
Female,46,1,28,0,1-2 Year,1,51743,26,56,1
Female,23,1,10,1,< 1 Year,0,37043,151,82,0
Male,26,1,28,1,< 1 Year,0,35152,152,102,0
Male,44,1,35,0,1-2 Year,1,26164,124,266,0
Female,23,1,15,1,< 1 Year,0,28598,151,87,0
Male,26,1,3,1,< 1 Year,0,22424,152,17,0
Male,28,1,28,0,< 1 Year,1,46344,152,96,1
Male,21,1,9,0,< 1 Year,1,41518,160,65,1
Male,69,1,0,0,1-2 Year,1,2630,26,33,0
Female,65,1,39,1,1-2 Year,0,2630,26,253,0
Female,24,1,27,1,< 1 Year,0,33726,152,199,0
Female,24,1,2,0,1-2 Year,0,2630,156,55,0
Female,27,1,28,0,< 1 Year,1,45564,124,204,0
Female,28,1,50,1,< 1 Year,0,35034,152,278,0
Female,48,1,46,0,1-2 Year,1,26150,155,18,1
Female,23,1,45,1,< 1 Year,0,28400,152,98,0
Male,25,1,28,0,< 1 Year,1,61644,122,234,0
Male,39,1,28,0,1-2 Year,1,41341,124,160,0
Male,56,1,28,0,1-2 Year,1,69009,26,52,1
Male,38,1,3,1,1-2 Year,0,30933,124,237,0
Male,43,1,28,0,1-2 Year,1,49680,26,90,0
Female,39,1,44,1,1-2 Year,0,48073,124,110,0
Male,57,1,23,0,1-2 Year,1,26508,26,240,1
Male,70,1,28,0,1-2 Year,1,54164,13,143,0
Male,64,1,28,0,> 2 Years,1,35304,26,107,0
Male,47,1,28,0,1-2 Year,1,66266,124,107,1
Female,48,1,48,0,1-2 Year,0,2630,118,89,0
Male,53,1,17,0,1-2 Year,1,48010,124,69,0
Male,80,1,28,0,1-2 Year,1,57549,157,164,0
Female,24,1,36,1,< 1 Year,0,36487,160,118,0
Female,56,1,28,0,> 2 Years,1,37746,3,107,0
Female,46,1,8,0,1-2 Year,1,40721,25,261,1
Female,25,1,28,1,< 1 Year,0,31564,152,259,0
Male,31,1,6,0,1-2 Year,1,33042,124,208,0
Female,54,1,28,1,1-2 Year,0,26697,26,110,0
Female,48,1,31,0,> 2 Years,1,2630,26,186,1
Male,67,1,3,0,1-2 Year,0,40187,26,130,0
Male,46,1,28,0,1-2 Year,1,34074,26,77,0
Male,52,1,2,0,1-2 Year,1,39250,124,232,0
Female,25,1,28,0,< 1 Year,0,26877,152,244,0
Female,23,1,18,1,< 1 Year,0,37091,152,130,0
Male,60,1,28,0,1-2 Year,1,49145,157,157,0
Female,51,1,28,0,1-2 Year,0,36626,26,51,0
Male,24,1,8,1,< 1 Year,0,54639,152,188,0
Female,26,1,20,0,< 1 Year,1,2630,152,184,0
Female,34,1,39,1,1-2 Year,0,2630,156,197,0
Male,22,1,50,1,< 1 Year,0,23219,152,33,0
Female,22,1,8,1,< 1 Year,0,43096,152,87,0
Female,21,1,30,1,< 1 Year,0,21010,152,284,0
Female,49,1,28,0,1-2 Year,1,44877,124,217,0
Male,73,1,28,0,1-2 Year,1,35842,124,104,0
Female,61,1,8,0,> 2 Years,1,2630,122,184,0
Female,29,1,8,1,< 1 Year,0,40559,152,284,0
Male,42,1,30,1,1-2 Year,0,22625,152,123,0
Male,53,1,50,0,1-2 Year,1,42400,18,270,0
Female,56,1,28,0,1-2 Year,1,35171,122,139,0
Male,65,1,28,0,1-2 Year,1,41989,122,276,0
Male,44,1,41,0,1-2 Year,1,29735,124,164,1
Male,75,1,28,1,1-2 Year,0,31824,26,139,0
Female,49,1,28,1,1-2 Year,0,40855,124,233,0
Male,56,1,30,1,1-2 Year,0,30853,26,225,0
Male,39,1,41,1,1-2 Year,0,42721,124,125,0
Male,79,1,28,0,> 2 Years,1,56966,25,232,1
Male,33,1,28,1,< 1 Year,0,49181,152,223,0
Female,24,1,11,1,< 1 Year,0,22028,152,144,0
Male,61,1,28,0,1-2 Year,1,101064,26,153,1
Male,39,1,28,1,1-2 Year,0,49274,124,235,0
Male,60,1,36,0,1-2 Year,0,55324,124,187,0
Male,21,1,28,0,< 1 Year,1,29142,160,85,0
Female,23,1,41,1,< 1 Year,0,30680,152,175,0
Male,22,1,46,1,< 1 Year,0,61651,152,202,0
Male,68,1,28,0,1-2 Year,1,39006,26,292,0
Female,29,1,28,1,< 1 Year,0,36663,152,197,0
Female,35,1,28,1,1-2 Year,0,42907,124,168,0
Female,23,1,30,1,< 1 Year,0,2630,152,216,0
Male,22,1,8,0,< 1 Year,1,39226,152,19,0
Male,29,1,15,1,< 1 Year,0,35395,152,173,0
Male,58,1,28,0,1-2 Year,1,50140,122,66,0
Female,35,1,28,0,1-2 Year,1,58477,122,133,0
Male,23,1,46,1,< 1 Year,0,25569,152,43,0
Female,52,1,8,0,1-2 Year,0,38418,124,70,0
Female,27,1,35,1,< 1 Year,0,35803,152,24,0
Female,26,1,50,1,< 1 Year,0,25240,152,20,0
Male,43,1,28,0,1-2 Year,1,46349,122,193,1
Male,51,1,28,0,1-2 Year,1,34134,124,188,1
Male,25,1,41,1,< 1 Year,0,38612,152,273,0
Male,48,1,50,0,1-2 Year,1,44664,26,29,0
Female,20,1,36,0,< 1 Year,0,30391,160,269,0
Female,59,1,28,0,1-2 Year,1,29563,122,222,0
Male,79,1,8,1,1-2 Year,1,44874,26,284,0
Female,33,1,19,1,< 1 Year,0,26827,152,39,0
Female,59,1,8,0,1-2 Year,1,27878,7,111,0
Male,30,1,30,0,< 1 Year,1,2630,152,221,0
Female,22,1,29,1,< 1 Year,0,47024,152,285,0
Female,21,1,8,1,< 1 Year,0,37180,160,13,0
Female,20,1,46,1,< 1 Year,0,31030,160,183,0
Male,24,1,46,1,< 1 Year,0,26123,152,283,0
Male,29,1,46,1,< 1 Year,0,2630,160,14,0
Female,26,1,33,1,< 1 Year,0,29879,152,88,0
Male,34,1,4,1,1-2 Year,0,31186,124,187,0
Male,37,1,36,0,1-2 Year,1,32201,26,39,0
Female,23,1,14,1,< 1 Year,0,49108,152,96,0
Male,28,1,47,0,< 1 Year,1,34904,154,57,0
Male,63,1,28,0,> 2 Years,1,59269,124,292,0
Female,44,1,50,0,1-2 Year,1,2630,12,212,0
Male,49,1,46,0,1-2 Year,1,33381,124,163,0
Male,23,1,28,0,< 1 Year,1,46833,124,128,0
Female,42,1,11,0,1-2 Year,1,2630,156,196,0
Female,53,1,28,0,1-2 Year,1,53084,122,46,1
Female,40,1,28,1,1-2 Year,0,31315,124,155,0
Male,64,1,8,1,1-2 Year,0,35054,25,291,0
Female,76,1,8,0,1-2 Year,1,50732,26,244,0
Male,22,1,47,1,< 1 Year,0,26122,152,123,0
Male,27,1,8,1,< 1 Year,0,33665,152,168,0
Female,21,1,46,1,< 1 Year,0,2630,159,287,0
Male,25,1,36,1,< 1 Year,0,2630,152,33,0
Female,39,1,28,1,1-2 Year,0,33915,124,30,0
Male,42,1,28,0,1-2 Year,1,33047,154,257,0
Female,22,1,11,0,1-2 Year,0,33080,124,164,0
Male,24,1,45,1,< 1 Year,0,19031,152,88,0
Male,42,1,28,0,1-2 Year,1,49132,122,57,0
Male,24,1,8,1,< 1 Year,0,36470,152,156,0
Male,23,1,49,1,< 1 Year,1,30089,160,117,0
Male,58,1,28,0,1-2 Year,1,44171,125,287,0
Male,21,1,47,0,< 1 Year,0,20527,160,97,0
Male,62,1,28,1,1-2 Year,0,57290,61,240,0
Male,31,1,22,0,< 1 Year,1,29792,124,143,1
Male,64,1,8,1,1-2 Year,0,42493,160,156,0
Male,38,1,28,0,1-2 Year,1,81859,26,26,1
Female,37,1,28,0,1-2 Year,0,44727,124,120,0
Female,21,1,11,1,< 1 Year,0,34554,152,267,0
Male,39,1,41,0,1-2 Year,1,2630,26,112,1
Female,38,1,28,0,1-2 Year,1,57335,124,236,0
Male,26,1,32,1,< 1 Year,0,32263,152,206,0
Female,22,1,33,0,< 1 Year,1,37245,152,88,0
Female,76,1,12,0,1-2 Year,1,2630,26,84,0
Male,41,1,36,0,1-2 Year,0,2630,124,13,0
Female,42,1,28,0,1-2 Year,0,2630,26,12,0
Male,23,1,15,1,< 1 Year,0,37199,152,72,0
Female,25,1,40,1,1-2 Year,0,33882,124,12,0
Male,25,1,46,1,< 1 Year,0,26524,152,198,0
Male,68,1,41,1,1-2 Year,0,24878,26,288,0
Male,62,1,10,1,1-2 Year,0,23599,152,82,0
Male,24,1,47,1,< 1 Year,0,34973,152,90,0
Female,29,1,6,1,< 1 Year,0,27498,152,41,0
Male,37,1,28,0,1-2 Year,1,38399,124,166,0
Male,23,1,49,0,< 1 Year,1,31042,152,165,0
Female,31,1,24,0,1-2 Year,1,2630,156,128,1
Male,46,1,43,0,> 2 Years,1,31532,26,194,1
Male,49,1,38,0,1-2 Year,1,25199,124,161,0
Male,59,1,28,1,1-2 Year,0,43611,26,215,0
Male,34,1,28,1,1-2 Year,0,30675,152,280,0
Male,26,1,9,1,< 1 Year,0,39126,152,88,0
Female,46,1,15,1,1-2 Year,0,2630,14,143,0
Female,27,1,27,0,< 1 Year,0,29891,152,111,0
Female,40,1,41,0,1-2 Year,1,28887,12,22,0
Male,21,1,15,0,1-2 Year,1,2630,156,124,0
Male,41,1,24,0,1-2 Year,1,29451,145,30,0
Male,30,1,28,0,< 1 Year,1,38975,152,31,0
Male,25,1,23,1,1-2 Year,0,45276,124,190,0
Male,56,1,8,0,1-2 Year,1,45630,124,208,0
Female,24,1,15,0,< 1 Year,1,41906,152,21,0
Male,34,1,15,1,1-2 Year,0,27638,152,146,0
Female,26,1,50,1,1-2 Year,0,36691,8,107,0
Male,24,1,17,1,< 1 Year,0,86283,152,177,0
Female,30,1,28,0,< 1 Year,0,72989,152,118,0
Male,29,1,15,1,< 1 Year,0,32164,152,117,0
Male,70,1,28,0,1-2 Year,1,50502,26,125,0
Male,48,1,46,0,> 2 Years,1,29843,154,45,0
Male,29,1,28,1,< 1 Year,0,56509,152,123,0
Female,37,1,28,0,1-2 Year,1,40477,26,83,1
Female,23,1,8,0,< 1 Year,1,28363,152,170,0
Female,24,1,27,0,< 1 Year,1,35360,152,276,0
Female,33,1,34,0,< 1 Year,1,33624,152,293,0
Female,38,1,46,1,1-2 Year,0,33272,11,297,0
Female,46,1,8,0,1-2 Year,1,23948,124,285,0
Male,47,1,39,0,1-2 Year,1,28121,124,147,0
Female,72,1,39,0,1-2 Year,1,43976,124,140,0
Female,21,1,28,1,< 1 Year,0,60041,152,219,0
Male,42,1,28,0,1-2 Year,1,49844,155,223,1
Female,24,1,14,1,< 1 Year,0,25232,152,126,0
Female,30,1,41,1,< 1 Year,0,36013,152,260,0
Female,58,1,0,0,1-2 Year,1,2630,122,77,0
Female,22,1,13,0,< 1 Year,1,26437,152,179,0
Male,50,1,47,0,1-2 Year,1,32956,124,184,0
Male,60,1,28,1,1-2 Year,0,55371,26,73,0
Male,33,1,28,0,1-2 Year,1,27966,163,48,1
Male,37,1,14,0,1-2 Year,1,38663,124,176,1
Male,24,1,50,0,< 1 Year,1,43639,152,135,0
